field_1	heap
field_1900	chatColors
field_19003	validDifficulties
field_19004	closeDoor
field_19005	forgetTime
field_19006	VISIBLE_VILLAGER_BABIES
field_19007	NEAREST_BED
field_19008	HIDING_PLACE
field_19009	HEARD_BELL_TIME
field_1901	glDebugVerbosity
field_19010	NEAREST_BED
field_19011	VILLAGER_BABIES
field_19012	CELEBRATING
field_19013	field_19013
field_19014	DOOR_BREAKING_PREDICATE
field_19015	DOOR_BREAKING_PREDICATE
field_19016	RAID_NAME_COMPONENT
field_19017	VICTORY
field_19018	DEFEAT
field_19019	RAID_BAR_VICTORY_COMPONENT
field_19020	RAID_BAR_DEFEAT_COMPONENT
field_19021	heroesOfTheVillage
field_19022	numGroups
field_19023	status
field_19024	celebrationTicks
field_19025	$SwitchMap$net$minecraft$world$entity$raid$Raid$RaiderType
field_19026	ONGOING
field_19027	VICTORY
field_19028	LOSS
field_19029	STOPPED
field_1903	keyJump
field_19030	VALUES
field_19031	$VALUES
field_19032	IS_CELEBRATING
field_19033	field_19033
field_19034	mob
field_19035	raider
field_19036	speedModifier
field_19037	poiPos
field_19038	visited
field_19039	distanceToPoi
field_1904	keyUse
field_19040	stuck
field_19041	RAID
field_19042	PRE_RAID
field_19043	HIDE
field_19044	WHITE_WOOL
field_19045	ORANGE_WOOL
field_19046	MAGENTA_WOOL
field_19047	LIGHT_BLUE_WOOL
field_19048	YELLOW_WOOL
field_19049	LIME_WOOL
field_19050	PINK_WOOL
field_19051	GRAY_WOOL
field_19052	LIGHT_GRAY_WOOL
field_19053	CYAN_WOOL
field_19054	PURPLE_WOOL
field_19055	BLUE_WOOL
field_19056	BROWN_WOOL
field_19057	GREEN_WOOL
field_19058	RED_WOOL
field_19059	BLACK_WOOL
field_1906	keySpectatorOutlines
field_19060	CLAY
field_19062	ARMORER_GIFT
field_19063	BUTCHER_GIFT
field_19064	CARTOGRAPHER_GIFT
field_19065	CLERIC_GIFT
field_19066	FARMER_GIFT
field_19067	FISHERMAN_GIFT
field_19068	FLETCHER_GIFT
field_19069	LEATHERWORKER_GIFT
field_1907	keyPlayerList
field_19070	LIBRARIAN_GIFT
field_19071	MASON_GIFT
field_19072	SHEPHERD_GIFT
field_19073	TOOLSMITH_GIFT
field_19074	WEAPONSMITH_GIFT
field_19077	focused
field_19078	dragging
field_19079	yDiffTex
field_1908	chatScale
field_19080	textureHeight
field_19085	y0
field_19086	y1
field_19087	x1
field_19088	x0
field_1909	framerateLimit
field_19097	lastNarration
field_191	scheduledEvents
field_1910	reducedDebugInfo
field_19100	field_19100
field_19101	lastNarration
field_19103	doneButton
field_19104	LOGGER
field_19105	THREAD_POOL
field_19106	ICON_MISSING
field_19107	ICON_OVERLAY_LOCATION
field_19108	screen
field_19109	onlineServers
field_1911	chatLinks
field_19110	lanHeader
field_19111	networkServers
field_19112	minecraft
field_19113	minecraft
field_19114	serverData
field_19115	screen
field_19116	lastClickTime
field_19117	field_19117
field_19118	screen
field_19119	minecraft
field_19120	serverData
field_19123	icon
field_19124	lastClickTime
field_19125	ICON_OVERLAY_LOCATION
field_19126	INCOMPATIBLE_TITLE
field_19127	INCOMPATIBLE_CONFIRM_TITLE
field_19128	minecraft
field_19129	pack
field_1913	keyLeft
field_19130	parent
field_19132	DATE_FORMAT
field_19133	ICON_MISSING
field_19134	ICON_OVERLAY_LOCATION
field_19135	field_19135
field_19136	minecraft
field_19137	screen
field_19138	summary
field_1914	smoothCamera
field_19140	iconFile
field_19141	icon
field_19142	lastClickTime
field_19143	chunkCount
field_19144	serverChunkRadius
field_19146	radius
field_19147	EVOKER_CELEBRATE
field_19148	RAVAGER_CELEBRATE
field_19149	PLAYER_BURP
field_1915	chatWidth
field_19150	PILLAGER_CELEBRATE
field_19151	VINDICATOR_CELEBRATE
field_19152	VILLAGER_CELEBRATE
field_19153	WITCH_CELEBRATE
field_19155	lastRingTimestamp
field_19156	nearbyEntities
field_19157	resonating
field_19158	resonationTicks
field_19159	PRE_FEATURES
field_1916	soundSourceVolumes
field_19160	POST_FEATURES
field_19161	shopItem
field_19162	tradeOfferButtons
field_19163	scrollOff
field_19164	isDragging
field_19165	index
field_19166	field_19166
field_19167	BELL_RESONATE
field_19168	RAIDERS
field_19169	$SwitchMap$net$minecraft$world$entity$EquipmentSlot
field_19171	nextTick
field_19172	waveSpawnPos
field_19173	resultContainer
field_19176	hand
field_19177	beamSections
field_19178	checkingBeamSections
field_19179	lastCheckY
field_19183	EMPTY
field_19184	staticChannels
field_19185	streamingChannels
field_19186	oldMipmaps
field_19192	player
field_19193	wasInBubbleColumn
field_19194	firstTick
field_19195	BUBBLE_COLUMN_UPWARDS_INSIDE
field_19196	BUBBLE_COLUMN_WHIRLPOOL_INSIDE
field_19197	END_PORTAL_FRAME_FILL
field_19198	LAVA_EXTINGUISH
field_19199	REDSTONE_TORCH_BURNOUT
field_192	rainTime
field_19200	lastCanUseCheck
field_19201	FILL_LAYER
field_19202	height
field_19203	state
field_19204	viewCenterX
field_19205	viewCenterZ
field_19206	x
field_19207	z
field_19212	LEVEL
field_19213	PLAYER
field_19214	CHUNK
field_19215	HOTBAR
field_19216	OPTIONS
field_19217	STRUCTURE
field_19218	STATS
field_19219	SAVED_DATA
field_19220	ADVANCEMENTS
field_19221	POI_CHUNK
field_19222	type
field_19223	$VALUES
field_19224	POI_CHUNK
field_19225	eraseCache
field_19226	isValid
field_19228	fixerUpper
field_19229	type
field_19230	selected
field_19231	TEXTURE
field_19232	promptForCacheErase
field_19234	eraseCache
field_19235	callback
field_19236	callback
field_19238	wasAccessibleSinceLastSave
field_19239	timeWorkedSoFar
field_19240	CAPTAIN
field_19241	PLATFORM_OFFSET
field_19242	PLATFORM_ORIGIN_CHUNK
field_19244	discreteMouseScroll
field_19246	list
field_19248	delayedTasksMaxNextTickTime
field_19249	mayHaveDelayedTasks
field_19250	RAID_WIN
field_19251	BAD_OMEN
field_19252	INTERACT_WITH_CARTOGRAPHY_TABLE
field_19253	INTERACT_WITH_LOOM
field_19254	INTERACT_WITH_STONECUTTER
field_19255	BELL_RING
field_19256	RAID_TRIGGER
field_19257	RAID_WIN
field_19261	field_19261
field_19262	field_19262
field_19263	cursor
field_19264	val$minX
field_19265	val$minY
field_19266	val$minZ
field_19267	val$maxX
field_19268	val$maxY
field_19269	val$maxZ
field_19270	LIGHT
field_19272	resultContainer
field_19273	field_19273
field_19274	HEIGHTMAP_NAMES
field_19275	ticks
field_19280	PORTAL
field_19284	mutablePos
field_19285	LEVEL_XP_THRESHOLDS
field_19291	entryCondition
field_19293	CANT_REACH_WALK_TARGET_SINCE
field_19294	RANDOM
field_19295	DATA_UNHAPPY_COUNTER
field_19312	SHAPE_FULL_BLOCK_CACHE
field_19313	stateToIndex
field_19315	validBlocks
field_19316	validBlocks
field_19318	faces
field_19319	showPauseMenu
field_19320	enabled
field_19321	colorCache
field_19322	brightnessCache
field_19323	field_19323
field_19324	field_19324
field_19325	raidDebugRenderer
field_19326	minecraft
field_19327	raidCenters
field_19328	name
field_19329	xp
field_19330	path
field_19331	DEBUG_RAIDS
field_19333	tickingChunkFuture
field_19334	INACCESSIBLE
field_19335	lastChunkPos
field_19336	lastChunkStatus
field_19337	lastChunk
field_19340	attackTargeting
field_19342	columnsToRetainQueuedDataFor
field_19343	unloadQueue
field_19344	BEACON_DEACTIVATE
field_19345	PASSTHROUGH_LOAD_TASK
field_19346	loadingTask
field_19347	POST_TELEPORT
field_19348	timeout
field_19349	predicate
field_19350	NO_RESTRICTIONS
field_19351	validFarmlandAroundVillager
field_19354	decayPerDay
field_19357	lastGossipDecayTime
field_19358	canRestock
field_19359	GSON
field_19360	collisionShape
field_19372	inventory
field_19373	wantsGolem
field_19374	memories
field_19375	gossips
field_19376	canRestock
field_19377	LOGGER
field_19379	gson
field_19380	directory
field_19383	tickDuration
field_19384	count
field_19385	LAST_SLEPT
field_19386	LAST_WORKED_AT_POI
field_19387	RULE_DOFIRETICK
field_19388	RULE_MOBGRIEFING
field_19389	RULE_KEEPINVENTORY
field_19390	RULE_DOMOBSPAWNING
field_19391	RULE_DOMOBLOOT
field_19392	RULE_DOBLOCKDROPS
field_19393	RULE_DOENTITYDROPS
field_19394	RULE_COMMANDBLOCKOUTPUT
field_19395	RULE_NATURAL_REGENERATION
field_19396	RULE_DAYLIGHT
field_19397	RULE_LOGADMINCOMMANDS
field_19398	RULE_SHOWDEATHMESSAGES
field_19399	RULE_RANDOMTICKING
field_19400	RULE_SENDCOMMANDFEEDBACK
field_19401	RULE_REDUCEDDEBUGINFO
field_19402	RULE_SPECTATORSGENERATECHUNKS
field_19403	RULE_SPAWN_RADIUS
field_19404	RULE_DISABLE_ELYTRA_MOVEMENT_CHECK
field_19405	RULE_MAX_ENTITY_CRAMMING
field_19406	RULE_WEATHER_CYCLE
field_19407	RULE_LIMITED_CRAFTING
field_19408	RULE_MAX_COMMAND_CHAIN_LENGTH
field_19409	RULE_ANNOUNCE_ADVANCEMENTS
field_19410	LOGGER
field_19411	value
field_19412	value
field_19413	id
field_19414	argument
field_19415	constructor
field_19416	callback
field_19417	type
field_19419	val$base
field_19420	lastSeen
field_19421	REPAIR_ITEM
field_19422	RULE_DISABLE_RAIDS
field_19423	canSpawnFarFromPlayer
field_19424	canSpawnFarFromPlayer
field_19426	lastCheck
field_19427	numberOfRestocksToday
field_19428	timeEntitySatOnShoulder
field_19429	faceSturdy
field_19432	refOwner
field_19433	CLOSED
field_19434	OPEN
field_19435	UNINITIALIZED
field_19436	$VALUES
field_19437	NORMAL
field_19438	MINIGAME
field_19439	ADVENTUREMAP
field_19440	EXPERIENCE
field_19441	INSPIRATION
field_19442	$VALUES
field_19443	NORMAL
field_19444	RECURRING
field_19445	$VALUES
field_19447	WORLD_TEMPLATE
field_19448	MINIGAME
field_19449	ADVENTUREMAP
field_19450	EXPERIENCE
field_19451	INSPIRATION
field_19452	$VALUES
field_19453	chars
field_19454	matchIndex
field_19455	onCompletion
field_19456	createdTrial
field_19457	showingPopup
field_19458	hasUnreadNews
field_19459	newsLink
field_19460	carouselIndex
field_19461	carouselTick
field_19462	hasSwitchedCarouselImage
field_19463	realmsGenericErrorScreen
field_19464	regionsPinged
field_19465	keyCombos
field_19467	connectLock
field_19469	showPopupButton
field_19470	pendingInvitesButton
field_19471	newsButton
field_19472	createTrialButton
field_19473	buyARealmButton
field_19474	closeButton
field_19475	LOGGER
field_19476	overrideConfigure
field_19477	inviteNarrationLimiter
field_19478	dontSetConnectedToRealms
field_19481	lastScrollYPosition
field_19482	lastScreen
field_19483	realmSelectionList
field_19485	playButton
field_19486	backButton
field_19487	renewButton
field_19488	configureButton
field_19489	leaveButton
field_19491	realmsServers
field_19492	numberOfPendingInvites
field_19493	animTick
field_19494	hasParentalConsent
field_19495	checkedParentalConsent
field_19496	checkedClientCompatability
field_19497	hasFetchedServers
field_19498	popupOpenedByUser
field_19499	justClosedPopup
field_19500	trialsAvailable
field_19507	field_19507
field_19508	field_19508
field_19509	field_19509
field_19514	field_19514
field_19515	field_19515
field_19516	field_19516
field_19517	field_19517
field_19518	serverData
field_19519	field_19519
field_19520	field_19520
field_19522	LOGGER
field_19523	cancelled
field_19524	finished
field_19525	error
field_19526	extracting
field_19528	resourcePackPath
field_19530	currentThread
field_19531	requestConfig
field_19532	INVALID_FILE_NAMES
field_19539	listener
field_19540	field_19540
field_19541	worldName
field_19542	tempFile
field_19543	levelStorageSource
field_19544	downloadStatus
field_19546	field_19546
field_19547	tempFile
field_19548	downloadStatus
field_19549	worldDownload
field_19550	LOGGER
field_19551	file
field_19552	worldId
field_19553	slotId
field_19554	uploadInfo
field_19555	sessionId
field_19556	username
field_19557	clientVersion
field_19558	uploadStatus
field_19559	cancelled
field_19560	uploadTask
field_19561	requestConfig
field_19562	length
field_19563	content
field_19564	uploadStatus
field_19565	US_EAST_1
field_19566	US_WEST_2
field_19567	US_WEST_1
field_19568	EU_WEST_1
field_19569	AP_SOUTHEAST_1
field_19570	AP_SOUTHEAST_2
field_19571	AP_NORTHEAST_1
field_19572	SA_EAST_1
field_19573	name
field_19574	endpoint
field_19575	$VALUES
field_19576	currentEnvironment
field_19577	initialized
field_19578	LOGGER
field_19579	sessionId
field_19580	username
field_19582	COMPATIBLE
field_19583	OUTDATED
field_19584	OTHER
field_19585	$VALUES
field_19586	PRODUCTION
field_19587	STAGE
field_19588	LOCAL
field_19589	baseUrl
field_19590	protocol
field_19591	$VALUES
field_19592	proxy
field_19593	LOGGER
field_19594	errorMessage
field_19595	errorCode
field_19596	connection
field_19597	url
field_19598	connected
field_19599	content
field_196	playerDataVersion
field_19600	content
field_19601	bytesWritten
field_19602	totalBytes
field_19603	logger
field_19604	httpResultCode
field_19608	delaySeconds
field_19638	longRunningMcoTaskScreen
field_1967	$SwitchMap$net$minecraft$client$CloudStatus
field_19672	serverDataProvider
field_19673	toolTipSetter
field_19675	slotIndex
field_19677	state
field_19678	NOTHING
field_19679	SWITCH_SLOT
field_1968	msPerTick
field_19680	JOIN
field_19681	$VALUES
field_19682	isCurrentlyActiveSlot
field_19683	slotName
field_19684	imageId
field_19685	image
field_19686	empty
field_19687	minigame
field_19688	action
field_19689	actionPrompt
field_1969	tickDelta
field_19690	width
field_19691	height
field_19692	xOffset
field_19693	yOffset
field_1970	partialTick
field_1971	lastMs
field_19734	lastScreen
field_19736	backup
field_19738	backupInfoList
field_1974	LOGGER
field_19740	field_19740
field_19741	LOGGER
field_19743	lastScreen
field_19744	backups
field_19746	backupObjectSelectionList
field_19747	selectedBackup
field_19748	slotId
field_19749	downloadButton
field_1975	refreshRate
field_19750	restoreButton
field_19751	changesButton
field_19752	noBackups
field_19753	serverData
field_19755	field_19755
field_1976	blueBits
field_19760	field_19760
field_19761	backup
field_19762	field_19762
field_19763	LOGGER
field_19764	lastScreen
field_19765	mainScreen
field_19767	serverId
field_19769	message
field_1977	greenBits
field_19770	leftX
field_19771	rightX
field_19778	slotsThatHasBeenDownloaded
field_19779	animTick
field_1978	redBits
field_19787	lastScreen
field_1979	height
field_19790	LOGGER
field_19791	toolTip
field_19792	lastScreen
field_19794	serverId
field_19795	leftX
field_19796	rightX
field_19799	playersButton
field_198	dayTime
field_1980	width
field_19800	settingsButton
field_19801	subscriptionButton
field_19802	optionsButton
field_19803	backupButton
field_19804	resetWorldButton
field_19805	switchMinigameButton
field_19806	stateChanged
field_19807	animTick
field_19808	clicks
field_1981	PATTERN
field_19812	$SwitchMap$com$mojang$realmsclient$gui$RealmsWorldSlotButton$Action
field_1982	name
field_19821	title1
field_19825	title2
field_19829	server
field_1983	accessToken
field_19830	lastScreen
field_19831	nameBox
field_19832	descriptionBox
field_19833	createButton
field_1984	type
field_19844	LOGGER
field_19845	lastScreen
field_19846	worldDownload
field_19847	downloadTitle
field_19848	narrationRateLimiter
field_1985	uuid
field_19850	worldName
field_19851	downloadStatus
field_19853	status
field_19854	progress
field_19855	cancelled
field_19856	showDots
field_19857	finished
field_19858	extracting
field_19859	previousWrittenBytes
field_1986	name
field_19860	previousTimeSnapshot
field_19861	bytesPersSecond
field_19862	animTick
field_19863	DOTS
field_19864	dotIndex
field_19867	checked
field_19868	DOWNLOAD_LOCK
field_1987	$VALUES
field_19871	bytesWritten
field_19872	totalBytes
field_19878	LOGGER
field_1988	MOJANG
field_19880	serverData
field_19881	configureScreen
field_19882	lastScreen
field_19887	message
field_1989	BY_NAME
field_19895	type
field_19896	line2
field_19897	line3
field_19899	yesNoQuestion
field_1990	LEGACY
field_19903	WARNING
field_19904	INFO
field_19905	colorCode
field_19906	text
field_19907	$VALUES
field_19908	SYMBOLS
field_19909	LOGGER
field_1991	monitorCreator
field_19912	lastScreen
field_19914	title
field_19916	errorMessage
field_19917	aborted
field_19918	animTicks
field_19919	task
field_19920	buttonLength
field_19924	numberOfPendingInvites
field_19925	checkedMcoAvailability
field_19926	trialAvailable
field_19927	validClient
field_19928	hasUnreadNews
field_1993	monitors
field_19930	field_19930
field_19935	LOGGER
field_19936	lastScreen
field_19937	toolTip
field_19938	loaded
field_19939	pendingInvitationSelectionList
field_19941	selectedInvite
field_19942	acceptButton
field_19943	rejectButton
field_19944	field_19944
field_19948	val$slot
field_19949	field_19949
field_1995	blockColors
field_19950	val$slot
field_19951	field_19951
field_19952	field_19952
field_19953	pendingInvite
field_19954	field_19954
field_19955	rowButtons
field_19956	field_19956
field_19957	field_19957
field_19958	LOGGER
field_1996	itemColors
field_19960	lastScreen
field_19961	serverData
field_19962	invitedObjectSelectionList
field_19963	column1X
field_19964	columnWidth
field_19966	removeButton
field_19967	opdeopButton
field_1997	fonts
field_19970	playerIndex
field_19971	stateChanged
field_19978	field_19978
field_19979	playerInfo
field_19980	field_19980
field_19984	seedEdit
field_19998	slot
field_19999	LOGGER
field_2	size
field_200	FORMATTER
field_2000	lineHeight
field_20000	lastScreen
field_20001	serverData
field_20006	subtitle
field_20007	buttonTitle
field_20008	subtitleColor
field_2001	random
field_20021	field_20021
field_2003	g
field_20031	field_20031
field_20032	image
field_2004	r
field_20042	seed
field_20043	levelType
field_20044	generateStructures
field_20049	LOGGER
field_2005	y1
field_20050	lastScreen
field_20051	worldId
field_20052	slotId
field_20053	uploadButton
field_20054	DATE_FORMAT
field_20055	levelList
field_20056	selectedWorld
field_20057	worldSelectionList
field_20058	WORLD_TEXT
field_2006	x1
field_20067	field_20067
field_20068	field_20068
field_20069	LOGGER
field_2007	y0
field_20071	worldTemplateObjectSelectionList
field_20072	selectedTemplate
field_20074	selectButton
field_20075	trailerButton
field_20076	publisherButton
field_20077	toolTip
field_20078	currentLink
field_20079	worldType
field_2008	x0
field_20080	clicks
field_20081	warning
field_20082	warningURL
field_20083	displayWarning
field_20084	hoverWarning
field_20085	noTemplatesMessage
field_2009	a
field_20091	val$startPage
field_20092	field_20092
field_20093	field_20093
field_20094	template
field_20095	field_20095
field_20096	configureWorldScreen
field_20097	serverData
field_20099	doneButton
field_201	val$stream
field_2010	b
field_20100	descEdit
field_20101	nameEdit
field_20109	parent
field_2011	screenWidth
field_20113	nameEdit
